BlockName,Category,Year,Month,Day,Crop,DistrictName,QueryType,Season,Sector,StateName,question,answer
0,0,2009,11,13,964,SRIKAKULAM,31,KHARIF,ANIMAL HUSBANDRY,ANDHRA PRADESH,ASKED ABOUT CM PASHUKRANTHI PATAKAMU,INFORMMED TO AS PER THE PROVIDED DATA
0,0,2009,11,18,Others,SRIKAKULAM,29,KHARIF,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT THE WEATHER REPORT,INFORMED AS PER THE PROVIDED DATA
0,0,2009,11,18,Others,SRIKAKULAM,29,KHARIF,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF SHEATH BLIGHT,RECOMMENDED TO SPRAY VALIDACIN 2 MLLIT
0,0,2009,11,18,Others,SRIKAKULAM,Weather,KHARIF,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT THE WEATHER REPORT,INFORMED AS PER THE PROVIDED DATA
0,0,2009,11,18,1137,SRIKAKULAM,3,KHARIF,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF SHEATH BLIGHT,RECOMMENDED TO SPRAY VALIDACIN 2 MLLIT
0,0,2009,11,22,1275,SRIKAKULAM,91,KHARIF,HORTICULTURE,ANDHRA PRADESH,ASKED ABOUT THE PHONE NUMBER OF JD ANIMAL HUSBANDRY,PROVIDED HIM WITH THE CONTACT NO
0,0,2009,11,22,964,SRIKAKULAM,31,KHARIF,ANIMAL HUSBANDRY,ANDHRA PRADESH,ASKED ABOUT THE PHONE NUMBER OF JD ANIMAL HUSBANDRY,PROVIDED HIM WITH THE CONTACT NO
0,0,2009,11,23,2827,SRIKAKULAM,Water Management,,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF THRIPS,
0,0,2009,11,23,2827,SRIKAKULAM,Water Management,,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF THRIPS,
0,0,2009,11,23,2827,SRIKAKULAM,Water Management,,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF THRIPS,RECOMMENDED TO SPRAY FASALON 3 MLLIT OR MONOCROTOPHOS 15 MLLIT
0,0,2009,11,23,2827,SRIKAKULAM,Water Management,,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF THRIPS,
0,0,2009,11,23,2827,SRIKAKULAM,Water Management,,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF THRIPS,
0,0,2009,11,23,2827,SRIKAKULAM,Water Management,,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF THRIPS,
0,0,2009,11,23,2827,SRIKAKULAM,Water Management,,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF THRIPS,
0,0,2009,11,23,2827,SRIKAKULAM,Water Management,,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF THRIPS,
0,0,2009,11,23,2827,SRIKAKULAM,Water Management,,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF THRIPS,
0,0,2009,11,23,2827,SRIKAKULAM,Water Management,,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF THRIPS,
0,0,2009,11,23,1137,SRIKAKULAM,2,KHARIF,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF SHEATHBLIGHT,RECOMMENDED TO SPRAY VALIDACIN 2 MLLIT OR HEXACONOZOLE 2 MLLIT
0,0,2009,11,23,1280,SRIKAKULAM,76,KHARIF,HORTICULTURE,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF THRIPS,RECOMMENDED TO SPRAY FASALON 3 MLLIT OR MONOCROTOPHOS 15 MLLIT
0,0,2009,11,25,2767,SRIKAKULAM,5,KHARIF,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT THE VARIETIES,RECOMMENDED VARIETIES ARE IGFRI-3808TNDN-1
0,0,2009,12,23,1280,SRIKAKULAM,76,KHARIF,HORTICULTURE,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF MIDZE FLY IN CHILLI,RECOMMENDED TO SPRAY QUINOLPHOS 2MLLIT
0,0,2009,12,29,Watermelon,SRIKAKULAM,78,KHARIF,HORTICULTURE,ANDHRA PRADESH,ASKED ABOUT THE VARITIES,RECOMMENDED VARITY OFGREEN GOLD
0,0,2009,1,21,9999,VIZIANAGARM,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF CUSCUTA,RECOMMENDED TO SPRAY PERSUIT 200MLLTR
0,0,2009,1,23,1268,VIZIANAGARM,29,KHARIF,HORTICULTURE,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF MANGO HOPPERS,RECOMMENDED TO SPRAY PHASPHOMIDON 05MLLT
0,0,2009,1,26,1075,VIZIANAGARM,3,KHARIF,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF STEM BORER IN MAIZE,RECOMMENDED TO SPRAY MONOCROTOPHOS2MLLIT
0,0,2009,1,31,1279,VIZIANAGARM,29,KHARIF,HORTICULTURE,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF FRUIT AND SHOOT BORER IN BRINJAL,RECOMMENDED TO SPRAY PROFINOPHOS2MLLIT
0,0,2009,2,2,9999,VIZIANAGARM,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF FRUIT DROP,RECOMMENDED TO APPLY POTASH AND BLITOX 3GMLTR
0,0,2009,2,2,9999,VIZIANAGARM,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL FOR FLOWER DROPPING,RECOMMENDED TO SPRAY PLANOPHIX 1ML5LT
0,0,2009,2,4,9999,VIZIANAGARM,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF SHEATHBLIGHT IN PADDY,RECOMMENDED TO SPRAY HEXACONAZOLE2MLLIT
0,0,2009,2,4,1137,VIZIANAGARM,3,KHARIF,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF BPH IN RICE,RECOMMENDED TO SPRAY ACEPHATE 15GMLT
0,0,2009,2,6,1268,VIZIANAGARM,29,KHARIF,HORTICULTURE,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF LEAF WEBBER IN MANGO,RECOMMENDED TO SPRAY QUINOLPHOS 2MLLT
0,0,2009,2,10,9999,VIZIANAGARM,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL FOR LEAF FOLDER,RECOMMENDED TO APPLY QUINALPHOS 2MLLT
0,0,2009,2,11,9999,VIZIANAGARM,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT SOWING SEASON,RECOMMENDED TO GIVE 20-25CMS IN BETWEEN THE PLANTS
0,0,2009,2,14,1075,VIZIANAGARM,3,KHARIF,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF STEM BORER IN MAIZE,RECOMMENDED CARBOFURAN GRANULES3KGSACRE
0,0,2009,2,15,9999,VIZIANAGARM,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL FOR THRIPS,RECOMMENDED TO SPRAY IMEDACHLOPRID 2MLLT
0,0,2009,2,18,9999,VIZIANAGARM,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF SMUT IN SUGAR CANE,RECOMMENDED TO SPRAY PROPICONAZOLE05MLLITER
0,0,2009,2,19,9999,VIZIANAGARM,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL ROT ROT IN GROUND NUT,RECOMMENDED TO SPRAY MANCOZED3GRAMSLITER
0,0,2009,2,20,9999,VIZIANAGARM,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL FOR SUCKING PESTS,RECOMMENDED TO SPRAY ROGOR 2MLLITRE
0,0,2009,2,24,9999,VIZIANAGARM,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL FOR SUCKING PESTS,RECOMMENDED TO SPRAY ROGOR 2MLLITRE
0,0,2009,3,2,9999,VIZIANAGARM,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF BLAST IN PADDY,RECOMMENDED TO SPRAY TRYCYCLOZOLE06GRAMSLITER
0,0,2009,3,2,9999,VIZIANAGARM,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF STONE WEEVIL,RECOMMENDED TO SPRAY MONOCROTOPHAS 16MLLTR
0,0,2009,3,3,1268,VIZIANAGARM,29,KHARIF,HORTICULTURE,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF FRUIT BORER IN MANGO,ESCALATION TO LEVEL TO 2
0,0,2009,3,7,9999,VIZIANAGARM,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL OF TURCICUM LEAF BLIGHT,RECOMMENDED TO SPRAYMANCOZEB 2GMLT
0,0,2009,3,7,9999,VIZIANAGARM,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL FOR RATS,RECOMMENDED TO MAKE THE MIXER OF BROMADIOLONE OIL PADDY MIXTURE AND PUT IT INTO THE HOLE
0,0,2009,3,7,9999,VIZIANAGARM,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL FOR POWDERY MILDEW DAMAGE,RECOMMENDED TO SPRAY WETTABLE SULPHER 3GRLITRE
0,0,2009,3,11,9999,VIZIANAGARM,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF ROOT ROT IN GROUND NUT,RECOMMENDED TO SPRAY MANCOZED600GRAMSACRE
0,0,2009,3,12,9999,VIZIANAGARM,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF SHEATH BLIGHT,RECOMMENDED TO SPRAY HEXACONOZOLE 2MLLTR
0,0,2009,3,12,9999,VIZIANAGARM,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF STEM BORER,RECOMMENDED TO SPRAY CARTAPHYDROCHLORIDE 2 GMLTR
0,0,2009,3,12,9999,VIZIANAGARM,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF BLAST IN PADDY,RECOMMENDED TO SPREAY TRYCYCLOZOLE06GRAMSLITER
0,0,2009,3,13,1268,VIZIANAGARM,Fertilizer Use and Availability,KHARIF,HORTICULTURE,ANDHRA PRADESH,ASKE ABOUT THE CONTROL OF FRUIT DROP IN MANGO,RECOMMENDED TO SPRAY PLANOFIX1MLLITER
0,0,2009,3,14,9999,VIZIANAGARM,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT BHENDI VARIETIES,RECOMMENDED VARIETIES ARE ARKAANAMIKA ARKAABAYA
0,0,2009,3,17,9999,VIZIANAGARM,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF EARLY BLIGHT,RECOMMENDED TO SPRAY MANCOZEB 3GMLTR
0,0,2009,3,18,9999,VIZIANAGARM,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT VARIETIES FOR KHARIF SEASON,RECOMMENDED TO CHOOSE YALAMANCHILI 11 OR 17
0,0,2009,3,19,9999,VIZIANAGARM,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT INFORMATION ON SETS TREATMENT,RECOMMENDED TO MALATHION 2ML1L WATER SOAK THE SETS IN SOLUTION FOR 15 MIN
0,0,2009,3,20,9999,VIZIANAGARM,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL OF SHEATH BLIGHT,RECOMMENDED TO SPRAY HEXACONAZOLE 2ML1L WATER
0,0,2009,3,20,9999,VIZIANAGARM,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL FOR SHAETH BLIGHT,RECOMMENDED TO SPRAY CONTOFF 2MLLITRE
0,0,2009,3,20,9999,VIZIANAGARM,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL OF SHEATH BLIGHT,RECOMMENDED TO SPRAY HEXACONAZOLE 2ML1L WATER
0,0,2009,3,20,9999,VIZIANAGARM,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT MITE DAMAGE IN COCONUT,RECOMMENDED TO SPRAY DICOFAL 5MLLT
0,0,2009,3,21,9999,VIZIANAGARM,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF SHEATH BLIGHT IN PADDY,RECOMMENDED TO SPRAY HEXACONAZOLE2MLLITER
0,0,2009,3,23,9999,VIZIANAGARM,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF BLAST IN PADDY,RECOMMENDED TO SPRAY TRYCYCLOZOLE06GRAMSLITER
0,0,2009,3,23,9999,VIZIANAGARM,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF SHEATH BLIGHT IN PADDY,RECOMMENDED TO SPRAY HEXACONAZOLE2MLLITER
0,0,2009,3,23,9999,VIZIANAGARM,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT VARIETIES,RECOMMENDED TO CHOOSE HIMA OR CHANDANA
0,0,2009,3,24,9999,VIZIANAGARM,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF BPH IN PADDY,RECOMMENDED TO SPRAY HEXACVONAZOLE2MLLITER
0,0,2009,3,24,9999,VIZIANAGARM,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF BPH IN PADDY,RECOMMENDED TO SPRAY HEXACVONAZOLE2MLLITER
0,0,2009,3,24,1268,VIZIANAGARM,29,RABI,HORTICULTURE,ANDHRA PRADESH,ASKED ABOUT CONTROL OF TERMITES IN MANGO,RECOMMENDED TO APPLY LINDANE POWDER
0,0,2009,3,24,1268,VIZIANAGARM,29,RABI,HORTICULTURE,ANDHRA PRADESH,ASKED ABOUT CONTROL OF TERMITES IN MANGO,RECOMMENDED TO APPLY LINDANE POWDER
0,0,2009,3,24,9999,VIZIANAGARM,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL FOR RATS DAMAGE,RECOMMENDED TO APPLY BROMADIOLINE OIL MIXTURE
0,0,2009,3,24,9999,VIZIANAGARM,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL FOR RATS DAMAGE,RECOMMENDED TO APPLY BROMADIOLINE OIL MIXTURE
0,0,2009,3,24,1137,VIZIANAGARM,2,RABI,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT CONTROL OF SHEATH ROT IN RICE,RECOMMENDED TO SPRAY BENOMYL 2MLLT
0,0,2009,3,24,1137,VIZIANAGARM,2,RABI,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT CONTROL OF SHEATH ROT IN RICE,RECOMMENDED TO SPRAY BENOMYL 2MLLT
0,0,2009,3,24,2051,VIZIANAGARM,3,RABI,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT CONTROL OF FRUIT DAMAGE IN JOWAR,RECOMMENDED TO SPRAY ENDOSULFAN 2MLLT
0,0,2009,3,25,9999,VIZIANAGARM,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF BLAST IN PADDY,RECOMMENDED TO SPRAY TRYCYCLOZOLE06GRAMSLITER
0,0,2009,3,25,Oil palm,VIZIANAGARM,5,RABI,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT VARITIES IN SESAMUM,RECOMMENDED VARITIES ARE YELAMANCHILI  RAJESWARI
0,0,2009,3,26,1137,VIZIANAGARM,5,RABI,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT VARIETIES WHICH ARE RESISTANT FOR RICE BLAST IN KHARIF SEASON,RECOMMENDED TO CHOOSE MTU- 1001 OR 1010 OR 3626
0,0,2009,3,26,1137,VIZIANAGARM,5,RABI,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT VARIETIES WHICH ARE RESISTANT FOR RICE BLAST IN KHARIF SEASON,RECOMMENDED TO CHOOSE MTU- 1001 OR 1010 OR 3626
0,0,2009,3,26,9999,VIZIANAGARM,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT VARIETIES,RECOMMENDED TO CHOOSE RAJESHWARI OR SWETHATHIL
0,0,2009,3,26,9999,VIZIANAGARM,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT VARIETIES,RECOMMENDED TO CHOOSE RAJESHWARI OR SWETHATHIL
0,0,2009,3,27,9999,VIZIANAGARM,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF SHEATH BLIGHT,RECOMMENDED TO SPRAY HEXACONOZOLE 2MLLTR
0,0,2009,3,27,9999,VIZIANAGARM,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF SHEATH BLIGHT,RECOMMENDED TO SPRAY HEXACONOZOLE 2MLLTR
0,0,2009,3,27,Oil palm,VIZIANAGARM,5,RABI,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT VARITIES OF SESAMUM,RECOMMENDED TO SWETHATHILRAJESHWARI VARITIES
0,0,2009,3,27,Oil palm,VIZIANAGARM,5,RABI,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT VARITIES OF SESAMUM,RECOMMENDED TO SWETHATHILRAJESHWARI VARITIES
0,0,2009,3,28,9999,VIZIANAGARM,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF STEM BORER,RECOMMENDED FOR THE APPLICATION OF CARTAPHYDROCHLORIDE 2GMLTR
0,0,2009,3,31,9999,VIZIANAGARM,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL FOR PINK BOLLWORM,RECOMMENDED TO APPLY ENDOSULFON 2MLLITRE
0,0,2009,3,31,9999,VIZIANAGARM,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF STEM BORER,RECOMMENDED TO SPRAY CARTAPHYDROCHLORIDE 2 GMLTR
0,0,2009,3,31,9999,VIZIANAGARM,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF BPH,RECOMMENDED FOR THE APPLICATION OF ACEPHATE 15 GMLTR
0,0,2009,4,9,9999,VIZIANAGARM,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL FOR STORAGE PESTS,RECOMMENDED TO APPLY ALUMINIUM PHOSPIDE TABLETS
0,0,2009,4,9,9999,VIZIANAGARM,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL FOR STORAGE PESTS,RECOMMENDED TO APPLY ALUMINIUM PHOSPIDE TABLETS
0,0,2009,4,17,1268,VIZIANAGARM,29,KHARIF,HORTICULTURE,ANDHRA PRADESH,ASKED ABOUT FRUIT FALL IN MANGO,RECOMMANDED TO SPRAY POLYFIDE3GM 15ML MONOCROTPHOS IN LITER WATER
0,0,2009,4,23,9999,VIZIANAGARM,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT BIRD REARING,GIVEN NO: 040-24015323
0,0,2009,4,25,Sunnhemp Patua,VIZIANAGARM,3,KHARIF,AGRICULTURE,ANDHRA PRADESH,EASILY PULL OUT OF SUGARCANE,RECOMMANDED TO SPRAY ENDOSULPHON2MLLIT WATER
0,0,2009,4,28,9999,VIZIANAGARM,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL FOR FRUIT BORER DAMAGE,RECOMMENDED TO SPRAY QUINOLPHOS 2MLLITRE
0,0,2009,5,3,2051,VIZIANAGARM,3,RABI,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT CONTROL OF STEM BORER IN JOWAR,RECOMMENDED TO SPRAY CARBOFURAN 4G GRANULES
0,0,2009,5,9,1137,VIZIANAGARM,5,RABI,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT THE RICE VARIETIES,RECOMMENDED VARIETIES ARE MTU1001APOORVAPRABATH
0,0,2009,5,14,1137,VIZIANAGARM,3,RABI,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT CONTROL OF RICE STEM BORER,RECOMMENDED TO SPRAY CARTAPHYDROCHLORIDE 25GMLT
0,0,2009,5,22,9999,VIZIANAGARM,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT THE EARLY SOWING,ESC TO ATIC
0,0,2009,5,22,9999,VIZIANAGARM,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT COTROL OF MITES,RECOMMENDED TO SPRAY DICOFOL 2GMLTWATER
0,0,2009,6,1,9999,VIZIANAGARM,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT THE WEEDICIDE,RECOMMENDED TO SPRAY PENDIMITHALIN 15 LTRACRE
0,0,2009,6,15,9999,VIZIANAGARM,9999,JAYAD,9999,ANDHRA PRADESH,ASKED ABOUT AGRICULTURE IMPLEMENTS,PROVIDED HIM WITH REQUIQED INFIRMATION
0,0,2009,6,21,9999,VIZIANAGARM,9999,JAYAD,9999,ANDHRA PRADESH,ASKED ABOUT THE WEEDICIDE,RECOMMENDEDWEEDICIDE IS BENTHIOCARP 15 LTRACRE
0,0,2009,6,26,9999,VIZIANAGARM,9999,JAYAD,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF RUSTANTHRACNOSE,RECOMMENDED TO SPRAY COPPEROXI CHLORIDE3glit OF WATER
0,0,2009,6,30,9999,VIZIANAGARM,9999,JAYAD,9999,ANDHRA PRADESH,ASKECX ABOUT THE SOWING SEASON,INFORMED THAT IT IS JUNE TO JULY
0,0,2009,6,30,9999,VIZIANAGARM,9999,JAYAD,9999,ANDHRA PRADESH,ASKED ABOUT THE VARIETIES,RECOMMENDED VARIETIES ARE PKM-1JAFNA
0,0,2009,6,30,Saffron,VIZIANAGARM,1,JAYAD,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT SEED TREATMENT OF TURMERIC,RECOMMENDED TO TREAT THE SEEDS WITH MANCOZEB 3GMKG SEED IN 1 LT
0,0,2009,6,30,9999,VIZIANAGARM,9999,JAYAD,9999,ANDHRA PRADESH,ASKED ABOUT FERTILIZER DOSAGE IN OILPALM IN THIRD YEAR,RECOMMENDED TO APPLY N-2610  SSP-3750 MOP-2000 MAGNESIUM SULPHATE-500 GMSPLANT
0,0,2009,7,4,9999,VIZIANAGARM,9999,JAYAD,9999,ANDHRA PRADESH,ASKED ABOUT THE WEED CONTROL,RECOMMENDED TO SPRAY ATRATAP800gacre TO BE MIXED IN 240 LIT OF WATER
0,0,2009,7,4,9999,VIZIANAGARM,9999,JAYAD,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL FOR WEEDS,RECOMMENDED TO SPRAY 100ML GLYPHOSATE WITH 100GR AMMONIUM SULPHATE WITH 10 LITRES OF WATER
0,0,2009,7,4,9999,VIZIANAGARM,9999,JAYAD,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL FOR SUCKING PESTS DAMAAGE,RECOMMENDED TO SPRAY ROGOR 2MLLITRE
0,0,2009,7,8,9999,VIZIANAGARM,9999,JAYAD,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL FOR WEEDS,RECOMMENDED TOSPRAY PARAQUAT 40ML10LIT WATER
0,0,2009,7,15,9999,VIZIANAGARM,9999,JAYAD,9999,ANDHRA PRADESH,ASKED ABOUT VARIETIES,RECOMMENDED TO CHOOSE ICPL-85063 OR PALNADU OR LRG-38
0,0,2009,7,15,9999,VIZIANAGARM,9999,JAYAD,9999,ANDHRA PRADESH,ASKED ABOUT REMEDY FOR ZINC DEFFICIENCY,RECOMMENDED TO SPRAY ZNSO4  2glit OF WATER
0,0,2009,7,17,9999,VIZIANAGARM,9999,JAYAD,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL FOR WEEDS,RECOMMENDED TO SPRAY ALLACHLORE 1LITREACRE
0,0,2009,7,18,9999,VIZIANAGARM,9999,JAYAD,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF FRUIT BORER,RECOMMENDED TO SPRAY PROPHENOPHOS  2mllit OF WATER
0,0,2009,7,20,9999,VIZIANAGARM,9999,JAYAD,9999,ANDHRA PRADESH,ASKED ABOUT INFORMATION ON DRUM SEED TECHNIQUE,ESC TO ATIC
0,0,2009,7,23,9999,VIZIANAGARM,9999,JAYAD,9999,ANDHRA PRADESH,ASKED ABOUT WEATHER DATA,ANSWER GIVEN AS PER DATA
0,0,2009,7,26,9999,VIZIANAGARM,9999,JAYAD,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF STEM BORER DAMAGE,RECOMMENDED TO SPRAY CARTAP HYDRO CHLORIDE 2 GMLTR
0,0,2009,7,26,9999,VIZIANAGARM,9999,JAYAD,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF ZINC DEFECIENCY,RECOMMENDED FOR THE APPLICATION OF ZINC SULPHATE 2 GMLTR
0,0,2009,7,27,9999,VIZIANAGARM,9999,JAYAD,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL FOR LEAFFOLDER DAMAGE,RECOMMENDED TO SPRAY CHLORPYRIPOS 25MLLITRE
0,0,2009,7,28,9999,VIZIANAGARM,9999,JAYAD,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL FOR POWDERY MILDEW,RECOMMENDED TO SPRAY DINOCAP 1MLLIT
0,0,2009,7,30,9999,VIZIANAGARM,9999,JAYAD,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL OF WEEDS IN PADDY,RECOMMENDED TO SPRAY BUTACHLORE 15LT200LT WATER
0,0,2009,7,30,9999,VIZIANAGARM,9999,JAYAD,9999,ANDHRA PRADESH,ASKED ABOUT INFORMATION ON BIOFERTILIZER,ESC TO ATIC
0,0,2009,8,8,9999,VIZIANAGARM,9999,JAYAD,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF ZINC DEFECIENCY,RECOMMENDED FOR THE APPLICATON OF ZINC SLPHATE 2 GMLTR
0,0,2009,8,20,9999,VIZIANAGARM,9999,JAYAD,9999,ANDHRA PRADESH,ASKED ABOUT THE FERTILIZER DOSAGE,RECOMMENDED DOSAGE IS 32 KG-N 24 KG-P 20-KG-K
0,0,2009,8,31,9999,VIZIANAGARM,9999,JAYAD,9999,ANDHRA PRADESH,ASKED ABOUT FERTILISER DOSAGE,RECOMMENDED FOR THE APPLICATION 14KG N 44KG P14KG K
0,0,2009,9,6,9999,VIZIANAGARM,9999,JAYAD,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF SHEATH BLIGHT,RECOMMENDED TO SPRAY PROPICONOZOLE 2MLLIT OF WATER
0,0,2009,9,7,9999,VIZIANAGARM,9999,JAYAD,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF STEM BORER,RECOMMENDED TO SPRAY CHLORIPYRIPHOS  25mllit OF WATER
0,0,2009,9,11,9999,VIZIANAGARM,9999,JAYAD,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF HOPPER,RECOMMENDED TO SPRAY CARBORYL  3GLIT OF WATER
0,0,2009,9,19,9999,VIZIANAGARM,9999,JAYAD,9999,ANDHRA PRADESH,ASKEDA ABOUT THE CONTROL OF FRUIT BORER,RECOMMENDED TO SPRAY PROPHENOPHOS  2mllit OF WATER
0,0,2009,9,26,9999,VIZIANAGARM,9999,JAYAD,9999,ANDHRA PRADESH,SAKED ABOUT THE CONTROL OF RUST DISEASE,RECOMMENDED TO SPRAY MANCOZE4B  25glit OF WATER
0,0,2009,9,26,9999,VIZIANAGARM,9999,JAYAD,9999,ANDHRA PRADESH,SAKED ABOUT THE CONTROL OF RUST DISEASE,RECOMMENDED TO SPRAY MANCOZE4B  25glit OF WATER
